0,1,2
9308106,94,1
9308107,0,0
9308108,3,0
9308109,38,0
9308110,2,0
9308111,0,0
9308112,0,0
9308113,19,0
9308114,14,0
9308115,28,0
9308116,72,1
9308117,8,0
9308118,0,0
9308119,12,0
9308120,1,0
9308121,1,0
9308122,450,1
9308123,0,0
9308124,121,1
9308125,36,0
9308126,30,0
9308127,16,0
9308128,79,1
9308129,74,1
9308130,19,0
9308131,25,0
9308132,36,0
9308133,175,1
9308134,33,0
9308135,7,0
9308136,15,0
9308137,223,1
9308138,91,1
9308139,292,1
9308140,9,0
9308141,24,0
9308142,38,0
9308143,53,1
9308144,36,0
9308145,20,0
9308146,18,0
9308147,24,0
9308148,16,0
9308149,2,0
9308150,47,0
9308151,60,1
9308152,9,0
9308153,294,1
9308154,227,1
9308155,15,0
9308156,1,0
9308157,13,0
9308158,15,0
9309001,0,0
9309002,42,0
9309003,18,0
9309004,0,0
9309005,6,0
9309006,17,0
9309007,5,0
9309008,0,0
9309009,1,0
9309010,69,1
9309011,45,0
9309012,24,0
9309013,128,1
9309014,12,0
9309015,7,0
9309016,51,1
9309017,27,0
9309018,28,0
9309019,0,0
9309020,4,0
9309021,31,0
9309022,120,1
9309023,301,1
9309024,20,0
9309025,74,1
9309026,20,0
9309027,38,0
9309028,46,0
9309029,11,0
9309030,0,0
9309031,0,0
9309032,8,0
9309033,69,1
9309034,658,1
9309035,14,0
9309036,45,0
9309037,75,1
9309038,1,0
9309039,283,1
9309040,5,0
9309041,32,0
9309042,10,0
9309043,0,0
9309044,121,1
9309045,28,0
9309046,1,0
9309047,41,0
9309048,4,0
9309049,7,0
9309050,83,1
9309051,66,1
9309052,27,0
9309053,0,0
9309054,1,0
9309055,239,1
9309056,17,0
9309057,47,0
9309058,26,0
9309059,25,0
9309060,18,0
9309061,13,0
9309062,7,0
9309063,33,0
9309064,12,0
9309065,14,0
9309066,0,0
9309067,42,0
9309068,3,0
9309069,9,0
9309070,2,0
9309071,0,0
9309072,10,0
9309073,4,0
9309074,9,0
9309075,308,1
9309076,152,1
9309077,1,0
9309078,0,0
9309079,1,0
9309080,0,0
9309081,1,0
9309082,2,0
9309083,51,1
9309084,2,0
9309085,6,0
9309086,32,0
9309087,12,0
9309088,179,1
9309089,39,0
9309090,5,0
9309091,1,0
9309092,59,1
9309093,28,0
9309094,16,0
9309095,16,0
9309096,12,0
9309097,399,1
9309098,19,0
9309099,8,0
9309100,9,0
9309101,3,0
9309102,5,0
9309103,4,0
9309104,10,0
9309105,36,0
9309106,68,1
9309107,39,0
9309108,3,0
9309109,3,0
9309110,148,1
9309111,4,0
9309112,65,1
9309113,17,0
9309114,9,0
9309115,77,1
9309116,3,0
9309117,5,0
9309118,28,0
9309119,69,1
9309120,7,0
9309121,10,0
9309122,5,0
9309123,11,0
9309124,36,0
9309125,8,0
9309126,29,0
9309127,17,0
9309128,70,1
9309129,3,0
9309130,33,0
9309131,0,0
9309132,1,0
9309133,43,0
9309134,393,1
9309135,57,1
9309136,15,0
9309137,362,1
9309138,1,0
9309139,2,0
9309140,1382,1
9309141,3,0
9309142,99,1
9309143,65,1
9309144,26,0
9309145,511,1
9309146,43,0
9309147,25,0
9309148,53,1
9309149,1,0
9309150,16,0
9309151,38,0
9309152,18,0
9309153,116,1
9309154,98,1
9309155,0,0
9309156,2,0
9309157,13,0
9309158,13,0
9309159,152,1
9309160,16,0
9310001,41,0
9310002,7,0
9310003,5,0
9310004,52,1
9310005,24,0
9310006,2,0
9310007,5,0
9310008,0,0
9310009,2,0
9310010,106,1
9310011,12,0
9310012,2,0
9310013,7,0
9310014,11,0
9310015,22,0
9310016,2,0
9310017,2,0
9310018,18,0
9310019,13,0
9310020,2,0
9310021,8,0
9310022,177,1
9310023,8,0
9310024,9,0
9310025,71,1
9310026,52,1
9310027,18,0
9310028,1,0
9310029,3,0
9310030,9,0
9310031,102,1
9310032,53,1
9310033,14,0
9310034,1,0
9310035,45,0
9310036,3,0
9310037,3,0
9310038,5,0
9310039,7,0
9310040,20,0
9310041,53,1
9310042,74,1
9310043,47,0
9310044,67,1
9310045,24,0
9310046,59,1
9310047,14,0
9310048,5,0
9310049,30,0
9310050,1,0
9310051,3,0
9310052,10,0
9310053,45,0
9310054,16,0
9310055,15,0
9310056,8,0
9310057,9,0
9310058,54,1
9310059,4,0
9310060,71,1
9310061,9,0
9310062,2,0
9310063,42,0
9310064,4,0
9310065,4,0
9310066,3,0
9310067,41,0
9310068,3,0
9310069,8,0
9310070,407,1
9310071,9,0
9310072,3,0
9310073,3,0
9310074,3,0
9310075,2,0
9310076,19,0
9310077,2,0
9310078,31,0
9310079,3,0
9310080,25,0
9310081,313,1
9310082,4,0
9310083,74,1
9310084,24,0
9310085,39,0
9310086,55,1
9310087,1,0
9310088,57,1
9310089,50,0
9310090,0,0
9310091,25,0
9310092,1,0
9310093,13,0
9310094,9,0
9310095,95,1
9310096,42,0
9310097,37,0
9310098,41,0
9310099,10,0
9310100,0,0
9310101,96,1
9310102,17,0
9310103,35,0
9310104,10,0
9310105,10,0
9310106,10,0
9310107,0,0
9310108,0,0
9310109,2,0
9310110,151,1
9310111,138,1
9310112,385,1
9310113,2,0
9310114,108,1
9310115,18,0
9310116,5,0
9310117,232,1
9310118,165,1
9310119,20,0
9310120,0,0
9310121,14,0
9310122,80,1
9310123,24,0
9310124,16,0
9310125,33,0
9310126,13,0
9310127,2,0
9310128,30,0
9310129,4,0
9310130,42,0
9310131,10,0
9310132,67,1
9310133,11,0
9310134,22,0
9310135,12,0
9310136,26,0
9310137,25,0
9310138,24,0
9310139,10,0
9310140,59,1
9310141,10,0
9310142,25,0
9310143,0,0
9310144,147,1
9310145,31,0
9310146,13,0
9310147,8,0
9310148,28,0
9310149,7,0
9310150,80,1
9310151,474,1
9310152,4,0
9310153,25,0
9310154,5,0
9310155,9,0
9310156,11,0
9310157,42,0
9310158,120,1
9310159,53,1
9310160,15,0
9310161,0,0
9310162,23,0
9310163,7,0
9310164,209,1
9310165,49,0
9310166,6,0
9310167,25,0
9310168,6,0
9310169,1,0
9310170,164,1
9310171,12,0
9310172,28,0
9310173,54,1
9310174,71,1
9310175,4,0
9310176,13,0
9310177,4,0
9310178,5,0
9310179,37,0
9310180,12,0
9310181,87,1
9310182,4,0
9310183,35,0
9310184,19,0
9310185,27,0
9310186,5,0
9310187,133,1
9310188,155,1
9310189,14,0
9310190,3,0
9310191,0,0
9310192,16,0
9310193,5,0
9310194,207,1
9310195,94,1
9310196,57,1
9310197,10,0
9310198,73,1
9310199,2,0
9310200,42,0
9310201,168,1
9310202,136,1
9311001,11,0
9311002,0,0
9311003,3,0
9311004,1,0
9311005,6,0
9311006,2,0
9311007,63,1
9311008,17,0
9311009,102,1
9311010,112,1
9311011,17,0
9311012,55,1
9311013,6,0
9311014,27,0
9311015,119,1
9311016,7,0
9311017,18,0
9311018,7,0
9311019,41,0
9311020,26,0
9311021,3,0
9311022,27,0
9311023,4,0
9311024,44,0
9311025,6,0
9311026,42,0
9311027,46,0
9311028,13,0
9311029,13,0
9311030,2,0
9311031,0,0
9311032,5,0
9311033,1,0
9311034,10,0
9311035,3,0
9311036,29,0
9311037,512,1
9311038,14,0
9311039,3,0
9311040,45,0
9311041,10,0
9311042,148,1
9311043,0,0
9311044,1,0
9311045,17,0
9311046,10,0
9311047,0,0
9311048,3,0
9311049,15,0
9311050,48,0
9311051,0,0
9311052,5,0
9311053,5,0
9311054,6,0
9311055,111,1
9311056,34,0
9311057,19,0
9311058,7,0
9311059,5,0
9311060,61,1
9311061,2,0
9311062,52,1
9311063,1,0
9311064,19,0
9311065,35,0
9311066,9,0
9311067,0,0
9311068,2,0
9311069,6,0
9311070,38,0
9311071,0,0
9311072,12,0
9311073,8,0
9311074,43,0
9311075,5,0
9311076,24,0
9311077,6,0
9311078,23,0
9311079,14,0
9311080,9,0
9311081,107,1
9311082,9,0
9311083,3,0
9311084,26,0
9311085,47,0
9311086,1,0
9311087,85,1
9311088,5,0
9311089,12,0
9311090,14,0
9311091,21,0
9311092,52,1
9311093,48,0
9311094,50,0
9311095,51,1
9311096,13,0
9311097,23,0
9311098,49,0
9311099,2,0
9311100,32,0
9311101,23,0
9311102,4,0
9311103,31,0
9311104,0,0
9311105,604,1
9311106,0,0
9311107,8,0
9311108,41,0
9311109,12,0
9311110,12,0
9311111,40,0
9311112,40,0
9311113,8,0
9311114,33,0
9311115,29,0
9311116,3,0
9311117,7,0
9311118,6,0
9311119,14,0
9311120,92,1
9311121,35,0
9311122,12,0
9311123,8,0
9311124,0,0
9311125,43,0
9311126,24,0
9311127,3,0
9311128,11,0
9311129,14,0
9311130,108,1
9311131,6,0
9311132,43,0
9311133,22,0
9311134,8,0
9311135,1,0
9311136,0,0
9311137,12,0
9311138,13,0
9311139,43,0
9311140,0,0
9311141,9,0
9311142,1,0
9311143,18,0
9311144,11,0
9311145,6,0
9311146,0,0
9311147,420,1
9311148,24,0
9311149,0,0
9311150,0,0
9311151,0,0
9311152,22,0
9311153,7,0
9311154,0,0
9311155,247,1
9311156,47,0
9311157,17,0
9311158,8,0
9311159,0,0
9311160,31,0
9311161,5,0
9311162,10,0
9311163,20,0
9311164,39,0
9311165,36,0
9311166,15,0
9311167,44,0
9311168,5,0
9311169,13,0
9311170,3,0
9311171,33,0
9311172,1,0
9311173,0,0
9311174,16,0
9311175,0,0
9311176,1,0
9311177,136,1
9311178,1,0
9311179,3,0
9311180,33,0
9311181,31,0
9311182,0,0
9311183,114,1
9311184,40,0
9311185,27,0
9311186,10,0
9311187,48,0
9311188,1,0
9311189,46,0
9312001,139,1
9312002,23,0
9312003,32,0
9312004,153,1
9312005,21,0
9312006,22,0
9312007,38,0
9312008,44,0
9312009,9,0
9312010,10,0
9312011,0,0
9312012,58,1
9312013,25,0
9312014,14,0
9312015,75,1
9312016,30,0
9312017,43,0
9312018,8,0
9312019,19,0
9312020,4,0
9312021,5,0
9312022,3,0
9312023,23,0
9312024,0,0
9312025,0,0
9312026,7,0
9312027,2,0
9312028,9,0
9312029,5,0
9312030,6,0
9312031,8,0
9312032,4,0
9312033,13,0
9312034,23,0
9312035,52,1
9312036,8,0
9312037,12,0
9312038,42,0
9312039,34,0
9312040,19,0
9312041,4,0
9312042,59,1
9312043,55,1
9312044,2,0
9312045,16,0
9312046,2,0
9312047,0,0
9312048,77,1
9312049,49,0
9312050,12,0
9312051,4,0
9312052,0,0
9312053,1,0
9312054,1,0
9312055,50,0
9312056,0,0
9312057,13,0
9312058,16,0
9312059,300,1
9312060,9,0
9312061,0,0
9312062,80,1
9312063,3,0
9312064,0,0
9312065,160,1
9312066,3,0
9312067,0,0
9312068,57,1
9312069,4,0
9312070,4,0
9312071,22,0
9312072,0,0
9312073,9,0
9312074,17,0
9312075,34,0
9312076,2,0
9312077,16,0
9312078,70,1
9312079,5,0
9312080,72,1
9312081,4,0
9312082,0,0
9312083,0,0
9312084,1,0
9312085,10,0
9312086,0,0
9312087,19,0
9312088,64,1
9312089,3,0
9312090,1,0
9312091,33,0
9312092,9,0
9312093,24,0
9312094,19,0
9312095,4,0
9312096,248,1
9312097,0,0
9312098,0,0
9312099,33,0
9312100,0,0
9312101,22,0
9312102,55,1
9312103,100,1
9312104,358,1
9312105,2,0
9312106,8,0
9312107,43,0
9312108,54,1
9312109,3,0
9312110,36,0
9312111,6,0
9312112,73,1
9312113,19,0
9312114,143,1
9312115,57,1
9312116,6,0
9312117,79,1
9312118,82,1
9312119,89,1
9312120,1,0
9312121,23,0
9312122,23,0
9312123,13,0
9312124,0,0
9312125,13,0
9312126,49,0
9312127,66,1
9312128,11,0
9312129,4,0
9312130,0,0
9312131,35,0
9312132,35,0
9312133,77,1
9312134,1,0
9312135,0,0
9312136,2,0
9312137,2,0
9312138,10,0
9312139,27,0
9312140,34,0
9312141,4,0
9312142,0,0
9312143,0,0
9312144,17,0
9312145,8,0
9312146,0,0
9312147,12,0
9312148,0,0
9312149,0,0
9312150,18,0
9312151,8,0
9312152,2,0
9312153,539,1
9312154,5,0
9312155,7,0
9312156,89,1
9312157,52,1
9312158,49,0
9312159,41,0
9312160,15,0
9312161,24,0
9312162,52,1
9312163,59,1
9312164,69,1
9312165,1,0
9312166,2,0
9312167,3,0
9312168,34,0
9312169,59,1
9312170,41,0
9312171,40,0
9312172,217,1
9312173,20,0
9312174,0,0
9312175,46,0
9312176,14,0
9312177,0,0
9312178,11,0
9312179,91,1
9312180,76,1
9312181,0,0
9312182,73,1
9312183,12,0
9312184,3,0
9312185,16,0
9312186,91,1
9312187,44,0
9312188,12,0
9312189,60,1
9312190,3,0
9312191,3,0
9312192,0,0
9312193,19,0
9312194,26,0
9312195,0,0
9312196,15,0
9312197,5,0
9312198,2,0
9312199,18,0
9312200,0,0
9312201,2,0
9312202,0,0
9312203,0,0
9312204,6,0
9312205,0,0
9312206,110,1
9312207,14,0
9312208,37,0
9312209,39,0
9312210,123,1
9312211,6,0
9312212,107,1
9312213,37,0
9312214,5,0
9312215,76,1
1001,58,1
1002,67,1
1003,15,0
1004,15,0
1005,2,0
1006,12,0
1007,1,0
1008,16,0
1009,4,0
1010,36,0
1011,5,0
1012,399,1
1013,22,0
1014,25,0
1015,1,0
1016,13,0
1017,40,0
1018,11,0
1019,29,0
1020,3,0
1021,3,0
1022,7,0
1023,51,1
1024,87,1
1025,53,1
1026,3,0
1027,86,1
1028,1,0
1029,31,0
1030,60,1
1031,50,0
1032,167,1
1033,624,1
1034,4,0
1035,712,1
1036,54,1
1037,48,0
1038,1,0
1039,11,0
1040,1,0
1041,184,1
1042,12,0
1043,0,0
1044,3,0
1045,17,0
1046,67,1
1047,51,1
1048,3,0
1049,16,0
1050,39,0
1051,6,0
1052,0,0
1053,636,1
1054,19,0
1055,139,1
1056,56,1
1057,14,0
1058,7,0
1059,0,0
1060,13,0
1061,3,0
1062,7,0
1063,19,0
1064,5,0
1065,10,0
1066,26,0
1067,32,0
1068,104,1
1069,3,0
1070,34,0
1071,193,1
1072,3,0
1073,8,0
1074,20,0
1075,0,0
1076,3,0
1077,15,0
1078,17,0
1079,0,0
1080,0,0
1081,9,0
1082,118,1
1083,77,1
1084,141,1
1085,161,1
1086,16,0
1087,0,0
1088,18,0
1089,20,0
1090,6,0
1091,1,0
1092,183,1
1093,25,0
1094,0,0
1095,15,0
1096,11,0
1097,26,0
1098,4,0
1099,0,0
1100,10,0
1101,12,0
1102,6,0
1103,0,0
1104,2,0
1105,12,0
1106,25,0
1107,22,0
1108,25,0
1109,8,0
1110,72,1
1111,26,0
1112,111,1
1113,484,1
1114,4,0
1115,24,0
1116,0,0
1117,0,0
1118,11,0
1119,7,0
1120,8,0
1121,57,1
1122,85,1
1123,9,0
1124,52,1
1125,2,0
1126,40,0
1127,11,0
1128,16,0
1129,138,1
1130,6,0
1131,105,1
1132,54,1
1133,108,1
1134,51,1
1135,13,0
1136,5,0
1137,31,0
1138,60,1
1139,0,0
1140,42,0
1141,4,0
1142,0,0
1143,58,1
1144,27,0
1145,447,1
1146,5,0
1147,6,0
1148,3,0
1149,1,0
1150,5,0
1151,12,0
1152,5,0
1153,40,0
1154,5,0
1155,16,0
1156,4,0
1157,12,0
1158,100,1
1159,134,1
1160,0,0
1161,34,0
1162,5,0
1163,8,0
1164,41,0
1165,32,0
1166,12,0
1167,45,0
1168,28,0
1169,9,0
1170,12,0
1171,21,0
1172,22,0
1173,31,0
1174,4,0
1175,54,1
1176,9,0
1177,13,0
1178,44,0
1179,23,0
1180,24,0
1181,25,0
1182,73,1
1183,59,1
1184,42,0
1185,20,0
1186,2,0
1187,0,0
1188,45,0
1189,21,0
1190,24,0
1191,2,0
1192,198,1
1193,44,0
1194,3,0
1195,21,0
1196,2,0
1197,564,1
1198,9,0
1199,54,1
1200,43,0
1201,115,1
1202,41,0
1203,715,1
1204,248,1
1205,148,1
1206,488,1
1207,3,0
1208,9,0
1209,58,1
1210,58,1
1211,252,1
1212,8,0
1213,28,0
1214,434,1
1215,117,1
1216,101,1
1217,94,1
1218,1,0
1219,26,0
1220,1,0
1221,103,1
1222,104,1
2001,32,0
2002,5,0
2003,1434,1
2004,31,0
2005,116,1
2006,366,1
2007,58,1
2008,3,0
2009,2,0
2010,33,0
2011,20,0
2012,21,0
2013,17,0
2014,23,0
2015,966,1
2016,41,0
2017,91,1
2018,6,0
2019,9,0
2020,210,1
2021,73,1
2022,95,1
2023,0,0
2024,7,0
2025,7,0
2026,9,0
2027,19,0
2028,2,0
2029,2,0
2030,68,1
2031,11,0
2032,18,0
2033,17,0
2034,60,1
2035,2,0
2036,67,1
2037,7,0
2038,27,0
2039,35,0
2040,21,0
2041,0,0
2042,52,1
2043,32,0
2044,113,1
2045,10,0
2046,1,0
2047,271,1
2048,4,0
2049,2,0
2050,1,0
2051,8,0
2052,15,0
2053,264,1
2054,51,1
2055,56,1
2056,21,0
2057,0,0
2058,230,1
2059,51,1
2060,6,0
2061,587,1
2062,161,1
2063,31,0
2064,83,1
2065,9,0
2066,221,1
2067,11,0
2068,7,0
2069,27,0
2070,6,0
2071,13,0
2072,26,0
2073,13,0
2074,16,0
2075,230,1
2076,18,0
2077,19,0
2078,17,0
2079,1,0
2080,16,0
2081,260,1
2082,9,0
2083,6,0
2084,0,0
2085,20,0
2086,47,0
2087,0,0
2088,211,1
2089,7,0
2090,3,0
2091,26,0
2092,81,1
2093,171,1
2094,25,0
2095,13,0
2096,19,0
2097,13,0
2098,94,1
2099,18,0
2100,8,0
2101,18,0
2102,27,0
2103,33,0
2104,28,0
2105,39,0
2106,2,0
2107,168,1
2108,24,0
2109,66,1
2110,34,0
2111,63,1
2112,10,0
2113,44,0
2114,1,0
2115,5,0
2116,72,1
2117,9,0
2118,282,1
2119,2,0
2120,4,0
2121,32,0
2122,600,1
2123,114,1
2124,33,0
2125,520,1
2126,117,1
2127,105,1
2128,11,0
2129,96,1
2130,1,0
2131,8,0
2132,13,0
2133,13,0
2134,130,1
2135,23,0
2136,81,1
2137,49,0
2138,14,0
2139,3,0
2140,111,1
2141,26,0
2142,56,1
2143,9,0
2144,133,1
2145,47,0
2146,15,0
2147,3,0
2148,266,1
2149,37,0
2150,13,0
2151,198,1
2152,31,0
2153,12,0
2154,357,1
2155,9,0
2156,5,0
2157,6,0
2158,125,1
2159,48,0
2161,194,1
2162,21,0
2163,0,0
2164,22,0
2165,56,1
2166,1,0
2167,27,0
2168,6,0
2169,180,1
2170,522,1
2171,15,0
2172,35,0
2173,1,0
2174,11,0
2175,39,0
2176,10,0
2177,25,0
2178,61,1
2179,112,1
2180,112,1
2181,145,1
2182,175,1
2183,5,0
2184,78,1
2185,0,0
2186,74,1
2187,4,0
2188,154,1
2189,13,0
2190,36,0
2191,82,1
2192,12,0
2193,2,0
2194,12,0
2195,16,0
2196,14,0
2197,1,0
2198,1370,1
2199,0,0
2200,29,0
2201,26,0
2202,7,0
2203,10,0
2204,85,1
2205,129,1
2206,7,0
2207,15,0
2208,5,0
2209,0,0
2210,115,1
2211,12,0
2212,26,0
2213,27,0
2214,273,1
2215,57,1
2216,11,0
2217,10,0
2218,97,1
2219,81,1
2220,9,0
2221,29,0
2222,13,0
2223,5,0
2224,105,1
2225,17,0
2226,97,1
2227,9,0
2228,8,0
2229,58,1
2230,5,0
2231,10,0
2232,0,0
2233,262,1
2234,16,0
2235,7,0
2236,334,1
2237,7,0
2238,15,0
2239,17,0
2240,2,0
2241,108,1
2242,39,0
2243,24,0
2244,91,1
2245,56,1
2246,30,0
2247,12,0
2248,123,1
2249,6,0
2250,266,1
2251,14,0
2252,27,0
2253,27,0
2254,45,0
2255,40,0
2256,10,0
2257,83,1
2258,36,0
2259,6,0
3001,50,0
3002,0,0
3003,781,1
3004,6,0
3005,14,0
3006,111,1
3007,39,0
3008,20,0
3009,47,0
3010,13,0
3011,33,0
3012,69,1
3013,17,0
3014,1,0
3015,40,0
3016,64,1
3017,227,1
3018,1,0
3019,100,1
3020,4,0
3021,30,0
3022,145,1
3023,66,1
3024,229,1
3025,80,1
3026,211,1
3027,79,1
3028,68,1
3029,31,0
3030,286,1
3031,6,0
3032,43,0
3033,80,1
3034,3,0
3035,199,1
3036,251,1
3037,22,0
3038,41,0
3039,52,1
3040,3,0
3041,37,0
3042,105,1
3043,153,1
3044,2,0
3045,78,1
3046,21,0
3047,37,0
3048,104,1
3049,26,0
3050,6,0
3051,91,1
3052,3,0
3053,29,0
3054,25,0
3055,57,1
3056,27,0
3057,72,1
3058,51,1
3059,7,0
3061,51,1
3062,176,1
3063,99,1
3064,6,0
3065,3,0
3066,21,0
3068,0,0
3069,55,1
3070,42,0
3071,7,0
3072,48,0
3074,46,0
3075,229,1
3076,276,1
3078,114,1
3079,232,1
3080,3,0
3081,4,0
3082,46,0
3083,18,0
3084,5,0
3085,4,0
3086,147,1
3087,2,0
3088,11,0
3089,21,0
3090,18,0
3091,34,0
3092,1,0
3093,250,1
3094,15,0
3095,4,0
3096,9,0
3097,24,0
3098,29,0
3099,75,1
3100,2,0
3101,26,0
3102,470,1
3103,125,1
3104,23,0
3105,59,1
3106,12,0
3107,15,0
3108,6,0
3109,0,0
3110,102,1
3111,103,1
3112,87,1
3113,347,1
3114,57,1
3115,0,0
3116,25,0
3117,129,1
3118,4,0
3119,57,1
3120,56,1
3121,65,1
3122,5,0
3123,6,0
3124,12,0
3125,16,0
3126,0,0
3127,13,0
3128,1,0
3130,140,1
3131,20,0
3132,6,0
3133,33,0
3134,23,0
3135,69,1
3136,60,1
3137,2,0
3138,170,1
3139,24,0
3140,5,0
3142,21,0
3143,0,0
3144,18,0
3145,609,1
3146,137,1
3147,0,0
3148,0,0
3149,13,0
3150,13,0
3151,387,1
3152,127,1
3153,2,0
3154,79,1
3155,517,1
3156,16,0
3157,85,1
3158,20,0
3159,35,0
3160,29,0
3161,86,1
3163,25,0
3164,1,0
3165,0,0
3166,16,0
3167,36,0
3168,46,0
3169,33,0
3170,69,1
3171,298,1
3172,37,0
3173,45,0
3174,7,0
3175,5,0
3176,27,0
3177,7,0
3178,5,0
3179,2,0
3180,3,0
3181,5,0
3182,41,0
3183,11,0
3184,37,0
3185,4,0
3186,9,0
3187,92,1
3188,128,1
3189,1,0
3190,3,0
3191,14,0
3192,29,0
3193,2,0
3194,4,0
3195,25,0
3196,18,0
3197,72,1
3198,9,0
3199,37,0
3200,12,0
3201,39,0
3202,8,0
3203,91,1
3204,0,0
3205,390,1
3206,25,0
3207,3,0
3208,2,0
3209,7,0
3210,100,1
3211,14,0
3212,237,1
3213,81,1
3214,20,0
3215,3,0
3216,10,0
3217,125,1
3218,24,0
3219,3,0
3220,92,1
3221,12,0
3222,3,0
3223,9,0
3224,8,0
3225,59,1
3226,51,1
3227,28,0
3228,104,1
3229,137,1
3230,15,0
3231,63,1
3232,135,1
3233,57,1
3234,48,0
3235,2,0
3236,61,1
3237,83,1
3238,176,1
3239,3,0
3240,150,1
3241,248,1
3242,159,1
3243,8,0
3244,218,1
3245,63,1
3246,41,0
3247,11,0
3248,7,0
3249,17,0
3250,57,1
3251,32,0
3252,14,0
3253,39,0
3254,6,0
3255,24,0
3256,357,1
3257,53,1
3258,21,0
3259,0,0
3260,21,0
3261,67,1
3262,291,1
3263,0,0
3264,0,0
3265,900,1
3266,26,0
3267,190,1
3268,25,0
3269,5,0
3270,584,1
3271,486,1
3272,3,0
3273,11,0
3274,26,0
3275,1,0
3276,11,0
3277,24,0
3278,2,0
3279,475,1
3280,6,0
3281,90,1
3282,16,0
3283,22,0
3284,23,0
3285,74,1
3286,18,0
3287,32,0
3288,25,0
3289,1,0
3290,120,1
3291,64,1
3292,13,0
3293,0,0
3294,69,1
3295,44,0
3296,2,0
3297,34,0
3298,187,1
3299,0,0
3300,5,0
3301,7,0
4001,0,0
4002,65,1
4003,20,0
4004,5,0
4005,4,0
4006,63,1
4007,138,1
4008,0,0
4009,82,1
4010,157,1
4011,51,1
4012,4,0
4013,1,0
4014,25,0
4015,19,0
4016,37,0
4017,24,0
4018,308,1
4019,8,0
4020,2,0
4021,5,0
4022,59,1
4023,5,0
4024,46,0
4025,7,0
4026,26,0
4027,3,0
4028,37,0
4029,134,1
4030,35,0
4031,50,0
4032,5,0
4033,18,0
4034,68,1
4035,15,0
4036,3,0
4037,25,0
4038,194,1
4039,0,0
4040,35,0
4041,13,0
4042,1394,1
4043,18,0
4044,7,0
4045,38,0
4046,7,0
4047,127,1
4048,96,1
4049,19,0
4050,9,0
4051,30,0
4052,70,1
4053,38,0
4054,12,0
4055,262,1
4056,18,0
4057,27,0
4058,49,0
4059,0,0
4060,10,0
4061,30,0
4062,59,1
4063,7,0
4064,6,0
4065,0,0
4066,8,0
4067,2,0
4068,7,0
4069,1,0
4070,2,0
4071,110,1
4072,56,1
4073,3,0
4074,2,0
4075,42,0
4076,23,0
4077,5,0
4078,2,0
4079,15,0
4080,191,1
4081,3,0
4082,5,0
4083,8,0
4084,102,1
4085,3,0
4086,9,0
4087,28,0
4088,10,0
4089,2,0
4090,14,0
4091,29,0
4092,3,0
4093,14,0
4094,9,0
4095,37,0
4096,62,1
4097,16,0
4098,0,0
4099,16,0
4100,0,0
4101,5,0
4102,9,0
4103,0,0
4104,9,0
4105,24,0
4106,4,0
4107,140,1
4108,3,0
4109,106,1
4110,102,1
4111,109,1
4112,23,0
4113,610,1
4114,39,0
4115,5,0
4116,0,0
4117,33,0
4118,6,0
4119,4,0
4120,17,0
4121,8,0
4122,77,1
4123,168,1
4124,54,1
4125,0,0
4126,8,0
4127,22,0
4128,9,0
4129,13,0
4130,9,0
4131,5,0
4132,39,0
4133,5,0
4134,47,0
4135,6,0
4136,139,1
4137,45,0
4138,80,1
4139,5,0
4140,12,0
4141,313,1
4142,3,0
4143,12,0
4144,8,0
4145,5,0
4146,4,0
4147,17,0
4148,91,1
4149,9,0
4150,165,1
4151,0,0
4152,4,0
4153,77,1
4154,7,0
4155,147,1
4156,31,0
4157,30,0
4158,68,1
4159,33,0
4160,247,1
4161,1,0
4162,143,1
4163,2,0
4164,10,0
4165,79,1
4166,5,0
4167,310,1
4168,10,0
4169,1,0
4170,68,1
4171,1,0
4172,6,0
4173,85,1
4174,18,0
4175,28,0
4176,1,0
4177,91,1
4178,46,0
4179,11,0
4180,20,0
4181,0,0
4182,8,0
4183,49,0
4184,4,0
4185,11,0
4186,65,1
4187,49,0
4188,1,0
4189,220,1
4190,1551,1
4191,22,0
4192,176,1
4193,159,1
4194,2,0
4195,121,1
4196,11,0
4197,13,0
4198,3,0
4199,0,0
4200,1,0
4201,3,0
4202,64,1
4203,0,0
4204,0,0
4205,39,0
4206,7,0
5001,1,0
5002,32,0
5003,6,0
5004,27,0
5005,21,0
5006,14,0
5007,100,1
5008,19,0
5009,1,0
5010,57,1
5011,20,0
5012,40,0
5013,79,1
5014,1,0
5015,1,0
5016,19,0
5017,25,0
5018,1,0
5019,1,0
5020,10,0
5021,56,1
5022,73,1
5023,71,1
5024,700,1
5025,11,0
5026,90,1
5027,501,1
5028,45,0
5029,12,0
5030,69,1
5031,3,0
5032,41,0
5033,55,1
5034,3,0
5035,14,0
5036,34,0
5037,0,0
5038,17,0
5039,8,0
5040,75,1
5041,40,0
5042,0,0
5043,7,0
5044,19,0
5045,8,0
5046,42,0
5047,12,0
5048,38,0
5049,23,0
5050,5,0
5051,2,0
5052,3,0
5053,2,0
5054,0,0
5055,0,0
5056,16,0
5057,43,0
5058,12,0
5059,406,1
5060,4,0
5061,121,1
5062,24,0
5063,33,0
5064,5,0
5065,23,0
5066,4,0
5067,1,0
5068,13,0
5069,13,0
5070,45,0
5071,3,0
5072,15,0
5073,57,1
5074,76,1
5075,15,0
5076,39,0
5077,18,0
5078,43,0
5079,123,1
5080,23,0
5081,17,0
5082,25,0
